Pressure_Pa,cp,X_m,AoA_deg
101863.516,-5.631625,0.254108191,6
101883.313,-5.543245536,0.244543493,6
101904.281,-5.449638393,0.23499693,6
101926.656,-5.34975,0.225469872,6
101950.563,-5.243022321,0.215963721,6
101976.141,-5.128834821,0.206480026,6
102003.656,-5.006,0.197020456,6
102033.531,-4.872629464,0.187586829,6
102065.633,-4.729316964,0.178180978,6
102099.578,-4.577776786,0.168804884,6
102135.555,-4.417165179,0.159461081,6
102173.844,-4.246232143,0.150152907,6
102215.031,-4.062361607,0.140883923,6
102259.688,-3.863,0.131657898,6
102308.234,-3.646276786,0.12247885,6
102361.195,-3.40984375,0.113352075,6
102419.188,-3.150946429,0.104284748,6
102482.766,-2.867116071,0.0952847302,6
102551.813,-2.558870536,0.0863604695,6
102626.422,-2.225794643,0.0775210783,6
102708.227,-1.86059375,0.0687787607,6
102799.453,-1.453334821,0.0601514168,6
102900.734,-1.0011875,0.0516605414,6
103010.453,-0.5113705357,0.0433425829,6
103128.828,0.01708928571,0.035245344,6
103269.945,0.6470758929,0.027425468,6
103407.961,1.26321875,0.0199649259,6
103501.602,1.681258929,0.0129738925,6
103479.852,1.584160714,0.0067965677,6
103158.961,0.1516116071,0.00208469317,6
102272.164,-3.807303571,-0.000575205777,6
100915.219,-9.86509375,3.70347188e-05,6
99061.9375,-18.13867188,0.00489309616,6
97689.5703,-24.26531116,0.012293213,6
97451.7891,-25.32683438,0.0209780559,6
97651.5781,-24.4349192,0.0303849112,6
98087.5781,-22.48849063,0.0400943086,6
98510.2109,-20.60173705,0.0499384627,6
98815.0547,-19.24082723,0.0598594658,6
99075.9375,-18.07617188,0.0698206648,6
99313.3516,-17.0162875,0.0797995105,6
99519.7969,-16.0946567,0.0897816718,6
99702.2578,-15.28009911,0.099758856,6
99867.5156,-14.54234107,0.109725893,6
100017.664,-13.87203571,0.119679548,6
100152.891,-13.26834375,0.129617423,6
100274.391,-12.72593304,0.139537647,6
100384.0,-12.23660714,0.149439067,6
100479.492,-11.81030357,0.159321144,6
100560.344,-11.44935714,0.169183895,6
100628.523,-11.14498661,0.179027259,6
100684.109,-10.89683482,0.188851029,6
100727.586,-10.70274107,0.198655277,6
100759.781,-10.55901339,0.208440274,6
100782.266,-10.45863393,0.218206525,6
100797.375,-10.39118304,0.227954239,6
100807.164,-10.34748214,0.23768355,6
100813.289,-10.32013839,0.247394606,6
100816.875,-10.30412946,0.257087708,6
100818.563,-10.29659375,0.26676318,6
100819.039,-10.29446875,0.276421428,6
100818.672,-10.29610714,0.286062777,6
100817.344,-10.30203571,0.295687735,6
100814.656,-10.31403571,0.305296749,6
100810.344,-10.33328571,0.314890355,6
100804.547,-10.35916518,0.32446897,6
100797.93,-10.38870536,0.334032804,6
100792.023,-10.41507589,0.343582034,6
100788.734,-10.42975893,0.353117019,6
100788.719,-10.42982589,0.362637967,6
100791.031,-10.41950446,0.372145236,6
100794.453,-10.40422768,0.381639183,6
100798.281,-10.38713839,0.391120106,6
100802.234,-10.36949107,0.400588453,6
100806.367,-10.35104018,0.410044551,6
100810.641,-10.33195982,0.419488728,6
100814.859,-10.31312946,0.428921223,6
100818.984,-10.29471429,0.438342303,6
100823.008,-10.27675,0.447752208,6
100826.867,-10.25952232,0.457151204,6
100830.555,-10.24305804,0.466539592,6
100834.016,-10.22760714,0.475917637,6
100837.25,-10.21316964,0.48528567,6
100840.367,-10.19925446,0.494643956,6
100843.438,-10.18554464,0.503992856,6
100846.344,-10.17257143,0.513332605,6
100849.141,-10.16008482,0.522663295,6
100851.938,-10.14759821,0.531985104,6
100854.719,-10.13518304,0.54129827,6
100857.508,-10.12273214,0.550602913,6
100860.297,-10.11028125,0.559899151,6
100863.078,-10.09786607,0.569187224,6
100865.875,-10.08537946,0.578467309,6
100868.688,-10.07282143,0.587739587,6
100871.508,-10.06023214,0.597004175,6
100874.328,-10.04764286,0.606261313,6
100877.188,-10.034875,0.615511,6
100880.063,-10.02204018,0.624753416,6
100882.898,-10.00938393,0.633988619,6
100885.672,-9.997,0.64321667,6
100888.352,-9.985035714,0.652437687,6
100890.969,-9.973352679,0.66165179,6
100893.5,-9.962053571,0.670859098,6
100895.914,-9.951276786,0.680059671,6
100898.219,-9.940986607,0.689253628,6
100900.414,-9.9311875,0.698441029,6
100902.5,-9.921875,0.707621872,6
100904.477,-9.913049107,0.71679616,6
100906.328,-9.904785714,0.72596395,6
100908.109,-9.896834821,0.735125184,6
100909.844,-9.889089286,0.744279921,6
100911.523,-9.88159375,0.753428161,6
100913.211,-9.874058036,0.762569845,6
100914.953,-9.86628125,0.771705091,6
100916.805,-9.858013393,0.780833781,6
100918.813,-9.849049107,0.789956033,6
100921.063,-9.839004464,0.79907167,6
100923.703,-9.82721875,0.808180749,6
100926.797,-9.81340625,0.817283154,6
100930.414,-9.797258929,0.826378822,6
100934.703,-9.778111607,0.835467756,6
100939.797,-9.755370536,0.844549835,6
100945.805,-9.728549107,0.853625059,6
100952.813,-9.697263393,0.862693369,6
100960.953,-9.660924107,0.871754646,6
100970.273,-9.619316964,0.880808771,6
100980.828,-9.572196429,0.889855146,6
100992.383,-9.520611607,0.898893237,6
101004.5,-9.466517857,0.907922387,6
101017.406,-9.408901786,0.91694212,6
101029.578,-9.3545625,0.925952256,6
100922.719,-9.831611607,0.925268054,8
100914.227,-9.869522321,0.934107959,8
100897.422,-9.944544643,0.942943633,8
100995.969,-9.504602679,0.950568259,8
101093.484,-9.069267857,0.940689087,8
101096.484,-9.055875,0.930810571,8
101117.172,-8.963517857,0.920933366,8
101132.828,-8.893625,0.911058128,8
101149.391,-8.819683036,0.901185632,8
101164.734,-8.7511875,0.891316473,8
101180.063,-8.682754464,0.881450653,8
101195.164,-8.615339286,0.871588051,8
101209.945,-8.549352679,0.86172843,8
101224.063,-8.486325893,0.851871729,8
101237.492,-8.426375,0.84201771,8
101250.297,-8.369209821,0.832166433,8
101262.609,-8.314245536,0.822317779,8
101274.516,-8.261089286,0.812471867,8
101286.07,-8.209508929,0.802628696,8
101297.32,-8.159285714,0.792788267,8
101308.297,-8.11028125,0.78295058,8
101319.039,-8.062325893,0.773115695,8
101329.547,-8.015415179,0.763283551,8
101339.844,-7.969446429,0.753454208,8
101349.922,-7.924455357,0.743627667,8
101359.828,-7.880232143,0.733803988,8
101369.57,-7.836741071,0.723983228,8
101379.172,-7.793875,0.71416533,8
101388.656,-7.751535714,0.704350412,8
101398.031,-7.709683036,0.694538474,8
101407.297,-7.668316964,0.684729576,8
101416.484,-7.627303571,0.674923778,8
101425.563,-7.586772321,0.665121138,8
101434.547,-7.546665179,0.655321658,8
101443.438,-7.506973214,0.645525336,8
101452.234,-7.467705357,0.635732353,8
101460.969,-7.428709821,0.625942767,8
101469.672,-7.389857143,0.616156638,8
101478.383,-7.35096875,0.606374085,8
101487.078,-7.312151786,0.596595168,8
101495.711,-7.273611607,0.586820066,8
101504.359,-7.235004464,0.577048838,8
101513.102,-7.195973214,0.567281604,8
101521.82,-7.157053571,0.557518482,8
101530.547,-7.11809375,0.547759533,8
101539.328,-7.078892857,0.538004994,8
101548.125,-7.039620536,0.528254926,8
101556.828,-7.000767857,0.518509567,8
101565.68,-6.96125,0.508769095,8
101575.047,-6.919433036,0.499033689,8
101584.484,-6.877303571,0.489303529,8
101593.102,-6.838830357,0.479578793,8
101601.047,-6.803361607,0.469859719,8
101609.523,-6.765522321,0.460146487,8
101619.242,-6.722133929,0.450439304,8
101629.875,-6.674665179,0.440738469,8
101640.641,-6.626602679,0.431044251,8
101651.383,-6.578647321,0.421357065,8
101662.297,-6.529924107,0.411677212,8
101673.523,-6.479808036,0.402005106,8
101684.914,-6.428955357,0.392341077,8
101696.5,-6.377232143,0.382685542,8
101708.719,-6.322683036,0.373038918,8
101721.469,-6.265763393,0.363401562,8
101734.516,-6.207517857,0.353773922,8
101747.914,-6.147705357,0.344156504,8
101761.844,-6.085517857,0.334549904,8
101776.469,-6.020227679,0.324954748,8
101791.672,-5.952357143,0.315371722,8
101807.578,-5.881348214,0.305801451,8
101824.43,-5.806116071,0.296244651,8
101842.047,-5.72746875,0.286702037,8
101860.375,-5.645647321,0.277174324,8
101879.383,-5.560790179,0.267662317,8
101899.172,-5.472446429,0.25816679,8
101920.109,-5.378977679,0.248688787,8
101942.211,-5.280308036,0.23922962,8
101965.398,-5.176794643,0.229790688,8
101989.758,-5.068044643,0.220373437,8
102015.563,-4.95284375,0.210979402,8
102043.156,-4.829660714,0.201610193,8
102072.719,-4.697683036,0.192267656,8
102104.148,-4.557375,0.182953671,8
102137.578,-4.408133929,0.173670232,8
102173.07,-4.2496875,0.164419398,8
102210.609,-4.082102679,0.155203894,8
102250.578,-3.903669643,0.146027237,8
102293.586,-3.711669643,0.136893228,8
102339.906,-3.504883929,0.127805844,8
102390.031,-3.281111607,0.11876931,8
102444.633,-3.037352679,0.1097892,8
102503.938,-2.772598214,0.100873105,8
102568.742,-2.483294643,0.0920292661,8
102639.617,-2.166888393,0.0832665339,8
102715.891,-1.826379464,0.0745943934,8
102797.344,-1.46275,0.06602557,8
102885.219,-1.070450893,0.0575787276,8
102981.016,-0.6427857143,0.0492762104,8
103085.984,-0.1741785714,0.0411559269,8
103201.875,0.3431919643,0.0332673602,8
103320.727,0.87378125,0.025668785,8
103450.313,1.452290179,0.0184442494,8
103542.977,1.86596875,0.0117061501,8
103479.414,1.582205357,0.00580624817,8
103129.641,0.02071875,0.00140436937,8
102271.969,-3.808174107,-0.000918126432,8
100920.031,-9.843611607,4.14630595e-05,8
99064.5625,-18.12695313,0.00519894343,8
97769.0938,-23.91029554,0.0128283659,8
97682.9219,-24.29499152,0.0216796733,8
98051.1875,-22.65094866,0.0311973728,8
98559.5469,-20.38148705,0.0409817621,8
98990.6406,-18.45696161,0.0508776791,8
99317.25,-16.99888393,0.0608311892,8
99598.4766,-15.74340804,0.0708089694,8
99843.7266,-14.64854196,0.080790922,8
100051.695,-13.72011161,0.090765059,8
100225.508,-12.94416071,0.100725003,8
100369.875,-12.29966518,0.1106667,8
100488.609,-11.76960268,0.120587908,8
100583.773,-11.34476339,0.130486906,8
100655.563,-11.02427232,0.140362293,8
100704.258,-10.80688393,0.150213405,8
100734.438,-10.67215179,0.160040215,8
100751.992,-10.59378571,0.169843212,8
100761.648,-10.55067857,0.179622635,8
100766.625,-10.52845982,0.189378574,8
100768.781,-10.51883482,0.199111342,8
100769.297,-10.51653125,0.208821476,8
100768.656,-10.51939286,0.218509674,8
100766.578,-10.52866964,0.22817637,8
100762.656,-10.54617857,0.237821802,8
100757.469,-10.56933482,0.247446299,8
100752.0,-10.59375,0.257050246,8
100747.805,-10.61247768,0.266634136,8
100746.281,-10.61928125,0.276198417,8
100746.836,-10.61680357,0.285743654,8
100748.313,-10.61020982,0.295270324,8
100750.063,-10.60239732,0.304779112,8
100751.711,-10.59504018,0.314270616,8
100753.25,-10.58816964,0.32374534,8
100754.781,-10.58133482,0.333203495,8
100756.328,-10.57442857,0.342645437,8
100757.852,-10.567625,0.352071464,8
100759.328,-10.56103571,0.361481935,8
100760.766,-10.55461607,0.370877236,8
100762.195,-10.54823661,0.380257756,8
100763.602,-10.54195536,0.38962391,8
100765.0,-10.53571429,0.398976117,8
100766.406,-10.5294375,0.408314824,8
100767.805,-10.52319196,0.417640418,8
100769.211,-10.51691518,0.426953167,8
100770.609,-10.51067411,0.436253309,8
100772.0,-10.50446429,0.445541203,8
100773.367,-10.49836161,0.454817146,8
100774.703,-10.49239732,0.464081436,8
100775.984,-10.48667857,0.473334402,8
100777.328,-10.48067857,0.4825764,8
100778.805,-10.47408482,0.491807759,8
100780.234,-10.46770536,0.501028836,8
100781.578,-10.46170536,0.510239899,8
100782.953,-10.45556696,0.519441128,8
100784.328,-10.44942857,0.528632641,8
100785.672,-10.44342857,0.537814736,8
100786.984,-10.43757143,0.546987534,8
100788.258,-10.43188393,0.556151211,8
100789.516,-10.42626786,0.565305948,8
100790.75,-10.42075893,0.574452043,8
100791.922,-10.41552679,0.583589613,8
100793.047,-10.41050446,0.59271884,8
100794.125,-10.40569196,0.60183996,8
100795.156,-10.40108929,0.610953033,8
100796.141,-10.39669196,0.620058179,8
100797.047,-10.39264732,0.629155517,8
100797.891,-10.38887946,0.638245106,8
100798.672,-10.38539286,0.647327065,8
100799.406,-10.38211607,0.656401575,8
100800.078,-10.37911607,0.665468633,8
100800.719,-10.37625446,0.67452848,8
100801.297,-10.37367411,0.683581114,8
100801.875,-10.37109375,0.692626715,8
100802.469,-10.36844196,0.701665163,8
100803.109,-10.36558482,0.710696578,8
100803.813,-10.36244196,0.71972096,8
100804.609,-10.35888839,0.728738248,8
100805.547,-10.35470089,0.737748504,8
100806.656,-10.34975,0.746751785,8
100808.008,-10.34371429,0.755747974,8
100809.641,-10.33642411,0.764737189,8
100811.625,-10.32756696,0.77371937,8
100814.047,-10.31675446,0.782694578,8
100816.953,-10.30378125,0.791662693,8
100820.398,-10.28840179,0.800623715,8
100824.438,-10.27036607,0.809577584,8
100829.125,-10.24944196,0.818524182,8
100834.523,-10.22534375,0.827463508,8
100840.703,-10.19775446,0.836395502,8
100847.703,-10.16650446,0.845320106,8
100855.563,-10.13141518,0.854237199,8
100864.266,-10.0925625,0.863146842,8
100873.734,-10.05029464,0.872048736,8
100883.766,-10.00550893,0.880942285,8
100894.266,-9.958633929,0.889827013,8
100905.109,-9.910227679,0.898702085,8
100915.438,-9.864116071,0.907567024,8
100922.352,-9.83325,0.916421771,8
100840.609,-10.19817411,0.914454222,10
100830.328,-10.24407143,0.923126936,10
100811.625,-10.32756696,0.93179512,10
100916.367,-9.85996875,0.939152241,10
101022.938,-9.384205357,0.929328978,10
101028.609,-9.358888393,0.919506609,10
101052.125,-9.25390625,0.90968585,10
101071.219,-9.168665179,0.899867535,10
101090.883,-9.080879464,0.890052617,10
101109.281,-8.998745536,0.880241752,10
101127.531,-8.917272321,0.870434999,10
101145.172,-8.838517857,0.860632181,10
101162.297,-8.762066964,0.850833058,10
101178.867,-8.68809375,0.841037452,10
101194.734,-8.617258929,0.831245124,10
101209.891,-8.54959375,0.821456075,10
101224.461,-8.484549107,0.811670244,10
101238.578,-8.421526786,0.801887751,10
101252.352,-8.360035714,0.792108536,10
101265.797,-8.300013393,0.782332599,10
101278.875,-8.241629464,0.77256,10
101291.594,-8.184848214,0.76279074,10
101304.086,-8.129080357,0.753024817,10
101316.375,-8.07421875,0.743262231,10
101328.438,-8.020366071,0.733502984,10
101340.281,-7.967495536,0.723747134,10
101351.992,-7.915214286,0.713994741,10
101363.492,-7.863875,0.704245806,10
101374.781,-7.813477679,0.694500387,10
101386.047,-7.763183036,0.684758544,10
101397.219,-7.713308036,0.675020278,10
101408.188,-7.664339286,0.665285707,10
101419.055,-7.615825893,0.655554831,10
101429.875,-7.567522321,0.645827651,10
101440.531,-7.519950893,0.636104286,10
101451.055,-7.47296875,0.626384795,10
101461.547,-7.426129464,0.616669238,10
101472.0,-7.379464286,0.606957793,10
101482.406,-7.333008929,0.597250521,10
101492.805,-7.286584821,0.5875476,10
101503.211,-7.240129464,0.57784903,10
101513.625,-7.193638393,0.56815505,10
101524.047,-7.147111607,0.558465719,10
101534.5,-7.100446429,0.548781097,10
101544.953,-7.05378125,0.539101422,10
101555.43,-7.007008929,0.529426754,10
101566.117,-6.959299107,0.51975739,10
101576.938,-6.910991071,0.510093391,10
101587.609,-6.863352679,0.500435054,10
101597.969,-6.817102679,0.490782619,10
101607.938,-6.772598214,0.481136173,10
101617.664,-6.729178571,0.471496016,10
101627.891,-6.683522321,0.461862355,10
101638.789,-6.634870536,0.452235371,10
101650.359,-6.58321875,0.44261533,10
101662.547,-6.528808036,0.433002532,10
101674.5,-6.475446429,0.423397332,10
101686.43,-6.4221875,0.41380012,10
101698.906,-6.366491071,0.404211283,10
101711.75,-6.309151786,0.394631237,10
101724.914,-6.250383929,0.38506037,10
101738.438,-6.190008929,0.375499129,10
101752.344,-6.127928571,0.365947932,10
101766.641,-6.064102679,0.356407255,10
101781.344,-5.998464286,0.346877515,10
101796.555,-5.930558036,0.337359279,10
101812.273,-5.860388393,0.327853233,10
101828.516,-5.787875,0.318360031,10
101845.422,-5.712401786,0.308880359,10
101863.078,-5.633580357,0.299414963,10
101881.523,-5.551236607,0.289964616,10
101900.766,-5.465330357,0.280530065,10
101920.758,-5.376080357,0.271112114,10
101941.563,-5.283200893,0.261711568,10
101963.117,-5.186977679,0.25232929,10
101985.406,-5.087473214,0.242966399,10
102009.031,-4.982004464,0.233624294,10
102034.078,-4.8701875,0.224304482,10
102060.039,-4.754290179,0.215008512,10
102087.453,-4.63190625,0.205738023,10
102116.875,-4.500558036,0.196494743,10
102147.961,-4.36178125,0.18728061,10
102180.844,-4.214982143,0.178097621,10
102215.766,-4.059080357,0.16894789,10
102252.781,-3.893834821,0.15983361,10
102292.125,-3.718191964,0.150757611,10
102334.0,-3.53125,0.141723663,10
102378.688,-3.33175,0.132735759,10
102426.766,-3.117116071,0.12379808,10
102478.516,-2.886089286,0.114915065,10
102534.516,-2.636089286,0.106092572,10
102594.828,-2.366839286,0.0973385572,10
102658.375,-2.083147321,0.0886616781,10
102725.906,-1.781669643,0.0800711587,10
102799.672,-1.452357143,0.0715768337,10
102881.5,-1.087053571,0.0631919354,10
102970.102,-0.6915089286,0.0549358912,10
103062.891,-0.2772723214,0.0468318462,10
103163.328,0.1711071429,0.0389191285,10
103273.914,0.6647946429,0.031248847,10
103401.844,1.235910714,0.0238808282,10
103514.344,1.738142857,0.0169011019,10
103560.641,1.944825893,0.0104241455,10
103453.125,1.46484375,0.00480885478,10
103028.5,-0.4308035714,0.000722334604,10
102137.703,-4.407575893,-0.00125992857,10
100875.391,-10.04289732,4.58408831e-05,10
99171.8281,-17.64808884,0.00549845677,10
98016.2813,-22.80677991,0.0133478902,10
98073.1563,-22.55287366,0.0223548766,10
98582.6094,-20.27852946,0.0319718234,10
99150.4375,-17.74358259,0.0418192819,10
99583.0313,-15.81236027,0.0517549068,10
99908.8438,-14.35784018,0.0617288016,10
100167.523,-13.20302232,0.0717110038,10
100368.719,-12.30482589,0.0816838965,10
100518.422,-11.63650893,0.0916378573,10
100619.141,-11.18687054,0.101568431,10
100678.313,-10.92270982,0.111472674,10
100708.469,-10.78808482,0.12134935,10
100720.859,-10.73277232,0.131197393,10
100725.344,-10.71275,0.141015917,10
100727.75,-10.70200893,0.150804728,10
100728.844,-10.697125,0.160564303,10
100728.328,-10.69942857,0.170295581,10
100726.484,-10.70766071,0.179999188,10
100723.313,-10.72181696,0.189675406,10
100719.336,-10.73957143,0.199324831,10
100715.555,-10.75645089,0.208948255,10
100712.625,-10.76953125,0.218546599,10
100711.156,-10.77608929,0.228120506,10
100711.109,-10.77629911,0.237670332,10
100711.859,-10.77295089,0.24719651,10
100712.75,-10.76897321,0.256699592,10
100713.391,-10.76611161,0.266180187,10
100713.797,-10.76429911,0.275638908,10
100714.063,-10.76311161,0.28507635,10
100714.281,-10.76213839,0.294493198,10
100714.523,-10.76105804,0.303890139,10
100714.789,-10.75987054,0.313268006,10
100715.078,-10.75858036,0.322627246,10
100715.383,-10.75721875,0.331968248,10
100715.734,-10.75565179,0.341291368,10
100716.125,-10.75390625,0.350596994,10
100716.547,-10.75202232,0.359885514,10
100717.0,-10.75,0.369157374,10
100717.5,-10.74776786,0.378413051,10
100718.031,-10.74539732,0.387652993,10
100718.594,-10.74288393,0.396877676,10
100719.188,-10.74023214,0.406087637,10
100719.82,-10.73741071,0.415283293,10
100720.477,-10.73447768,0.424464911,10
100721.141,-10.73151339,0.433632821,10
100721.828,-10.72844643,0.442787409,10
100722.531,-10.72530804,0.451928973,10
100723.219,-10.72223661,0.461057872,10
100723.875,-10.71930804,0.470174491,10
100724.531,-10.71637946,0.47927919,10
100725.203,-10.71337946,0.488372356,10
100725.883,-10.71034375,0.497454375,10
100726.578,-10.70724107,0.506525576,10
100727.203,-10.70445089,0.515586078,10
100727.766,-10.7019375,0.524636149,10
100728.289,-10.69960268,0.533675969,10
100728.766,-10.69747321,0.542705715,10
100729.203,-10.69552232,0.551725626,10
100729.609,-10.69370982,0.560735941,10
100729.977,-10.69206696,0.569736838,10
100730.289,-10.69067411,0.578728616,10
100730.555,-10.68948661,0.587711394,10
100730.789,-10.68844196,0.59668541,10
100730.992,-10.68753571,0.605650723,10
100731.172,-10.68673214,0.614607513,10
100731.344,-10.68596429,0.623555899,10
100731.508,-10.68523214,0.63249594,10
100731.672,-10.6845,0.641427815,10
100731.867,-10.68362946,0.650351584,10
100732.078,-10.6826875,0.659267426,10
100732.32,-10.68160714,0.668175459,10
100732.641,-10.68017411,0.677075803,10
100733.063,-10.67829018,0.685968518,10
100733.594,-10.67591964,0.694853604,10
100734.266,-10.67291964,0.70373112,10
100735.125,-10.66908482,0.712601066,10
100736.211,-10.66423661,0.721463442,10
100737.531,-10.65834375,0.730318308,10
100739.125,-10.65122768,0.739165545,10
100741.047,-10.64264732,0.748005331,10
100743.336,-10.63242857,0.756837547,10
100746.008,-10.6205,0.765662313,10
100749.125,-10.60658482,0.774479568,10
100752.711,-10.59057589,0.783289254,10
100756.781,-10.57240625,0.79209125,10
100761.406,-10.55175893,0.800885677,10
100766.625,-10.52845982,0.809672296,10
100772.414,-10.50261607,0.818451107,10
100778.797,-10.47412054,0.827222109,10
100785.781,-10.44294196,0.835985184,10
100793.273,-10.40949554,0.844740331,10
100801.188,-10.37416071,0.853487372,10
100809.57,-10.33674107,0.862226188,10
100818.297,-10.29778125,0.870956182,10
100827.094,-10.25850893,0.87967664,10
100835.734,-10.2199375,0.888386905,10
100842.266,-10.19077679,0.897086263,10
100843.938,-10.1833125,0.905774772,10
100763.82,-10.54098214,0.902526259,12
100750.875,-10.59877232,0.911021173,12
100731.875,-10.68359375,0.919511318,12
100840.938,-10.19670536,0.926591992,12
100954.672,-9.688964286,0.916836679,12
100965.328,-9.641392857,0.907082379,12
100992.43,-9.520401786,0.897329986,12
101015.25,-9.418526786,0.887580574,12
101038.43,-9.315044643,0.877835155,12
101060.0,-9.21875,0.868094563,12
101081.117,-9.124477679,0.85835886,12
101101.484,-9.033553571,0.848627746,12
101121.281,-8.945174107,0.838901043,12
101140.297,-8.86028125,0.829178452,12
101158.469,-8.77915625,0.819459736,12
101175.891,-8.701379464,0.809744895,12
101192.719,-8.626254464,0.800033808,12
101209.0,-8.553571429,0.790326655,12
101224.813,-8.482977679,0.780623257,12
101240.359,-8.413575893,0.770923793,12
101255.656,-8.345285714,0.761228204,12
101270.414,-8.279401786,0.751536429,12
101284.875,-8.21484375,0.741848588,12
101299.203,-8.150879464,0.732164621,12
101313.172,-8.088517857,0.722484589,12
101326.844,-8.027482143,0.71280849,12
101340.25,-7.967633929,0.703136384,12
101353.547,-7.908272321,0.693468273,12
101366.914,-7.848598214,0.683804214,12
101380.242,-7.789098214,0.674144328,12
101393.094,-7.731723214,0.664488554,12
101405.695,-7.67546875,0.654837072,12
101418.492,-7.618339286,0.645189762,12
101431.0,-7.5625,0.635546803,12
101443.234,-7.507883929,0.625908196,12
101455.609,-7.452638393,0.616273999,12
101467.828,-7.398089286,0.606644392,12
101479.93,-7.3440625,0.597019494,12
101491.891,-7.290665179,0.587399364,12
101503.703,-7.237933036,0.577784181,12
101515.797,-7.183941964,0.568174005,12
101528.109,-7.128977679,0.558569014,12
101540.094,-7.075473214,0.548969388,12
101551.828,-7.023089286,0.539375126,12
101563.875,-6.969308036,0.529786468,12
101576.094,-6.914758929,0.520203531,12
101588.352,-6.860035714,0.510626554,12
101600.805,-6.804441964,0.501055777,12
101613.344,-6.748464286,0.491491377,12
101625.703,-6.693290179,0.481933594,12
101638.016,-6.638321429,0.472382635,12
101650.0,-6.584821429,0.462838799,12
101661.672,-6.532714286,0.453302234,12
101673.797,-6.478584821,0.44377327,12
101686.719,-6.420897321,0.434252083,12
101700.203,-6.360700893,0.424739063,12
101713.922,-6.299455357,0.415234566,12
101727.828,-6.237375,0.405739009,12
101741.969,-6.174245536,0.396252871,12
101756.289,-6.110316964,0.386776537,12
101770.922,-6.044991071,0.377310514,12
101786.063,-5.977397321,0.367855221,12
101801.625,-5.907924107,0.358411133,12
101817.555,-5.836808036,0.348978728,12
101833.859,-5.764022321,0.339558512,12
101850.625,-5.689174107,0.330151051,12
101867.953,-5.611816964,0.320757121,12
101885.836,-5.531982143,0.311377406,12
101904.375,-5.44921875,0.302012682,12
101923.703,-5.362933036,0.292663693,12
101943.734,-5.273508929,0.283331335,12
101964.477,-5.18090625,0.274016321,12
101986.039,-5.084647321,0.264719576,12
102008.406,-4.984794643,0.255441964,12
102031.547,-4.881486607,0.246184379,12
102055.555,-4.774308036,0.236947984,12
102080.594,-4.662526786,0.227734327,12
102106.922,-4.544991071,0.21854499,12
102134.641,-4.421245536,0.20938164,12
102163.672,-4.291642857,0.200245991,12
102194.297,-4.154924107,0.191139892,12
102226.859,-4.009558036,0.182065383,12
102261.164,-3.856410714,0.173024595,12
102296.719,-3.697683036,0.164019719,12
102333.984,-3.531321429,0.155053079,12
102374.031,-3.352540179,0.146127656,12
102416.656,-3.16225,0.137247428,12
102463.578,-2.952776786,0.128416568,12
102515.539,-2.720808036,0.119639486,12
102564.18,-2.503660714,0.110920817,12
102614.922,-2.277133929,0.102266684,12
102677.82,-1.996339286,0.0936854258,12
102743.547,-1.702915179,0.0851860791,12
102810.313,-1.404852679,0.0767782182,12
102882.203,-1.083915179,0.068472065,12
102959.125,-0.7405133929,0.060281314,12
103042.227,-0.3695223214,0.0522261225,12
103131.211,0.02772767857,0.0443304256,12
103224.219,0.4429419643,0.0366349146,12
103318.547,0.8640491071,0.0291922633,12
103437.25,1.393973214,0.022063775,12
103540.125,1.853236607,0.0153373629,12
103572.906,1.999580357,0.00912944041,12
103461.719,1.503209821,0.00380560267,12
103033.305,-0.4093526786,3.94197632e-05,12
102239.289,-3.954066964,-0.00160019554,12
101067.375,-9.185825893,5.01628565e-05,12
99441.8438,-16.44266161,0.00579127157,12
98464.2578,-20.80688482,0.0138511509,12
98692.9531,-19.78592366,0.0230028443,12
99313.4688,-17.01576429,0.0327073261,12
99883.3672,-14.471575,0.0426058546,12
100251.039,-12.83018304,0.0525690801,12
100483.148,-11.79398214,0.0625512078,12
100613.047,-11.21407589,0.0725256726,12
100667.438,-10.97125893,0.0824773535,12
100680.609,-10.91245982,0.092399016,12
100681.188,-10.909875,0.102288112,12
100682.5,-10.90401786,0.112142839,12
100683.625,-10.89899554,0.12196295,12
100682.734,-10.90297321,0.13174805,12
100680.719,-10.91196875,0.141497731,12
100678.391,-10.92236161,0.15121232,12
100676.438,-10.93108036,0.16089277,12
100675.156,-10.93680357,0.170540482,12
100674.406,-10.94015179,0.180156425,12
100674.047,-10.94175446,0.18974115,12
100673.938,-10.94224107,0.199295476,12
100673.93,-10.94227679,0.208820462,12
100673.898,-10.94241964,0.21831727,12
100673.805,-10.94283482,0.227786705,12
100673.633,-10.94360268,0.237229273,12
100673.406,-10.94461607,0.246645555,12
100673.188,-10.94558929,0.256036192,12
100672.969,-10.94656696,0.265401989,12
100672.75,-10.94754464,0.274743587,12
100672.547,-10.94845089,0.28406176,12
100672.344,-10.94935714,0.293357253,12
100672.141,-10.95026339,0.302630961,12
100671.953,-10.95110268,0.311883688,12
100671.781,-10.95187054,0.32111609,12
100671.617,-10.95260268,0.330328554,12
100671.484,-10.95319643,0.339521497,12
100671.367,-10.95371875,0.348695368,12
100671.266,-10.95416964,0.357850611,12
100671.195,-10.95448661,0.366987765,12
100671.141,-10.95472768,0.376107305,12
100671.117,-10.95483482,0.385209769,12
100671.109,-10.95487054,0.394295722,12
100671.102,-10.95490179,0.403365701,12
100671.102,-10.95490179,0.412420183,12
